geoid,name,B08105A001,"B08105A001, Error",B08105A002,"B08105A002, Error",B08105A003,"B08105A003, Error",B08105A004,"B08105A004, Error",B08105A005,"B08105A005, Error",B08105A006,"B08105A006, Error",B08105A007,"B08105A007, Error"
14000US06037265602,"Census Tract 2656.02, Los Angeles, CA",941,169,776,174,7,11,0,12,45,36,42,50,71,55
14000US06037265700,"Census Tract 2657, Los Angeles, CA",1687,255,1377,251,98,86,12,24,43,40,42,62,115,74
14000US06037267100,"Census Tract 2671, Los Angeles, CA",2482,361,1544,256,207,133,156,129,163,119,42,68,370,126
14000US06037267200,"Census Tract 2672, Los Angeles, CA",2502,364,1708,336,60,55,102,93,171,106,162,95,299,122
14000US06037267300,"Census Tract 2673, Los Angeles, CA",1656,360,1054,271,293,201,101,73,40,35,77,71,91,54
14000US06037267402,"Census Tract 2674.02, Los Angeles, CA",2732,477,2138,493,95,70,90,98,124,98,116,114,169,114
14000US06037267403,"Census Tract 2674.03, Los Angeles, CA",1377,214,953,156,76,84,50,44,36,29,112,80,150,78
14000US06037267404,"Census Tract 2674.04, Los Angeles, CA",1274,223,888,189,29,27,70,69,161,86,65,63,61,45
14000US06037267501,"Census Tract 2675.01, Los Angeles, CA",2495,509,1790,292,71,56,151,159,128,100,273,227,82,74
14000US06037267502,"Census Tract 2675.02, Los Angeles, CA",1419,226,944,152,24,25,133,79,161,95,46,30,111,53
14000US06037267600,"Census Tract 2676, Los Angeles, CA",881,212,638,171,55,46,48,39,65,52,50,50,25,36
14000US06037267700,"Census Tract 2677, Los Angeles, CA",1120,181,661,135,51,37,165,93,105,94,53,35,85,52
14000US06037267800,"Census Tract 2678, Los Angeles, CA",976,190,678,142,10,16,7,12,42,31,21,24,218,162
14000US06037267901,"Census Tract 2679.01, Los Angeles, CA",591,173,432,140,0,12,13,22,49,44,0,12,97,76
14000US06037267902,"Census Tract 2679.02, Los Angeles, CA",1323,197,1114,186,102,63,19,20,0,12,17,20,71,41
14000US06037269000,"Census Tract 2690, Los Angeles, CA",1825,270,1397,240,71,64,13,21,45,69,0,17,299,141
14000US06037269100,"Census Tract 2691, Los Angeles, CA",1754,265,1420,221,64,43,3,6,81,75,29,32,157,67
14000US06037269300,"Census Tract 2693, Los Angeles, CA",1834,165,1443,146,27,27,19,23,0,12,118,114,227,88
14000US06037269500,"Census Tract 2695, Los Angeles, CA",1439,168,1147,162,65,51,37,43,8,11,25,27,157,83
14000US06037269601,"Census Tract 2696.01, Los Angeles, CA",884,242,641,165,73,70,96,88,25,35,27,29,22,29
14000US06037269602,"Census Tract 2696.02, Los Angeles, CA",938,221,733,194,7,12,34,38,45,64,38,41,81,76
14000US06037269700,"Census Tract 2697, Los Angeles, CA",1294,220,1003,217,60,62,106,86,5,11,49,63,71,45
14000US06037269800,"Census Tract 2698, Los Angeles, CA",1370,176,1109,151,37,38,53,40,7,10,66,37,98,65
14000US06037269903,"Census Tract 2699.03, Los Angeles, CA",1421,240,1005,238,53,53,273,110,47,43,34,34,9,15
14000US06037269904,"Census Tract 2699.04, Los Angeles, CA",1705,307,1306,268,119,104,30,49,57,62,140,123,53,42
14000US06037269905,"Census Tract 2699.05, Los Angeles, CA",816,142,578,132,63,43,55,37,23,21,51,44,46,39
14000US06037269906,"Census Tract 2699.06, Los Angeles, CA",1302,181,997,158,51,51,87,64,18,29,84,49,65,42
14000US06037269907,"Census Tract 2699.07, Los Angeles, CA",1150,218,834,184,79,58,102,53,7,10,93,51,35,29
14000US06037270100,"Census Tract 2701, Los Angeles, CA",1344,257,864,202,33,45,144,75,0,12,150,114,153,93
14000US06037270200,"Census Tract 2702, Los Angeles, CA",1247,239,837,224,83,59,195,172,65,47,52,44,15,18
14000US06037270300,"Census Tract 2703, Los Angeles, CA",512,156,407,153,48,25,15,23,15,15,17,20,10,12
14000US06037271100,"Census Tract 2711, Los Angeles, CA",810,132,614,111,73,32,42,29,12,13,13,13,56,28
14000US06037271200,"Census Tract 2712, Los Angeles, CA",1087,232,832,219,55,52,12,20,69,53,33,24,86,50
14000US06037271300,"Census Tract 2713, Los Angeles, CA",1883,318,1497,317,113,68,29,45,25,27,59,48,160,96
14000US06037271400,"Census Tract 2714, Los Angeles, CA",1371,189,1097,181,3,6,19,27,21,26,47,36,184,68
14000US06037271500,"Census Tract 2715, Los Angeles, CA",1217,158,780,122,92,63,38,25,0,12,37,27,270,104
14000US06037271600,"Census Tract 2716, Los Angeles, CA",1422,188,974,175,136,66,91,43,7,11,75,54,139,71
14000US06037271701,"Census Tract 2717.01, Los Angeles, CA",2068,368,1454,287,90,96,228,162,15,25,62,64,219,116
14000US06037271702,"Census Tract 2717.02, Los Angeles, CA",1028,153,802,137,64,41,86,43,7,13,20,23,49,27
14000US06037271801,"Census Tract 2718.01, Los Angeles, CA",1156,224,937,187,87,52,82,54,0,12,27,31,23,28
14000US06037271802,"Census Tract 2718.02, Los Angeles, CA",2217,312,1604,256,87,59,135,69,74,55,145,91,172,99
14000US06037271901,"Census Tract 2719.01, Los Angeles, CA",1086,238,746,161,45,41,70,41,35,36,69,49,121,69
14000US06037271902,"Census Tract 2719.02, Los Angeles, CA",1334,199,988,187,80,54,19,25,0,12,82,57,165,61
14000US06037272100,"Census Tract 2721, Los Angeles, CA",1976,201,1323,211,276,85,91,54,19,21,98,58,169,96
14000US06037272201,"Census Tract 2722.01, Los Angeles, CA",908,171,706,153,7,12,90,58,0,12,78,64,27,18
14000US06037272202,"Census Tract 2722.02, Los Angeles, CA",1339,170,991,174,111,77,85,65,6,10,32,31,114,53
14000US06037272301,"Census Tract 2723.01, Los Angeles, CA",1074,211,724,198,202,78,29,31,28,35,23,26,68,42
14000US06037272302,"Census Tract 2723.02, Los Angeles, CA",1261,199,960,188,42,33,50,51,34,30,43,32,132,59
14000US06037273100,"Census Tract 2731, Los Angeles, CA",1290,169,937,138,29,24,21,17,51,30,70,38,182,64
14000US06037273200,"Census Tract 2732, Los Angeles, CA",1407,245,763,163,104,58,44,43,75,51,179,97,242,117
14000US06037273300,"Census Tract 2733, Los Angeles, CA",1520,330,687,173,184,156,0,12,122,101,225,109,302,121
14000US06037273402,"Census Tract 2734.02, Los Angeles, CA",1948,279,872,201,7,13,63,40,412,212,313,219,281,155
14000US06037273502,"Census Tract 2735.02, Los Angeles, CA",1663,195,947,158,46,51,22,24,191,90,154,85,303,120
14000US06037273600,"Census Tract 2736, Los Angeles, CA",1227,165,780,129,69,48,21,16,116,53,65,53,176,105
14000US06037273700,"Census Tract 2737, Los Angeles, CA",1539,183,923,140,101,64,81,50,76,58,227,130,131,56
14000US06037273800,"Census Tract 2738, Los Angeles, CA",1604,175,1103,174,144,72,38,39,43,39,128,57,148,77
14000US06037273902,"Census Tract 2739.02, Los Angeles, CA",2275,264,1605,242,77,55,66,67,50,56,223,108,254,130
14000US06037274100,"Census Tract 2741, Los Angeles, CA",2063,339,1468,275,169,122,0,12,151,113,104,84,171,102
14000US06037274202,"Census Tract 2742.02, Los Angeles, CA",2110,325,1418,289,53,53,65,51,91,84,104,71,379,194
14000US06037275101,"Census Tract 2751.01, Los Angeles, CA",374,79,260,60,34,31,33,16,4,7,16,16,27,18
14000US06037275102,"Census Tract 2751.02, Los Angeles, CA",1458,207,1162,200,58,43,103,66,24,26,20,21,91,54
14000US06037275200,"Census Tract 2752, Los Angeles, CA",1134,188,880,177,113,68,26,28,3,3,33,43,79,52
14000US06037275302,"Census Tract 2753.02, Los Angeles, CA",1811,317,1307,285,141,144,0,12,0,12,95,64,268,100
14000US06037275311,"Census Tract 2753.11, Los Angeles, CA",1969,381,1537,308,141,98,63,64,65,106,90,75,73,57
14000US06037275400,"Census Tract 2754, Los Angeles, CA",1893,257,1279,177,93,82,60,77,63,47,126,108,272,119
14000US06037275500,"Census Tract 2755, Los Angeles, CA",1456,283,1018,257,90,59,236,169,0,17,67,63,45,31
14000US06037275602,"Census Tract 2756.02, Los Angeles, CA",3854,425,2969,389,198,99,9,17,141,78,115,90,422,178
14000US06037275603,"Census Tract 2756.03, Los Angeles, CA",897,155,705,141,59,34,38,35,68,79,8,14,19,23
14000US06037276000,"Census Tract 2760, Los Angeles, CA",2157,433,1760,421,54,45,30,36,39,60,88,67,186,94
14000US06037276100,"Census Tract 2761, Los Angeles, CA",1095,278,798,249,89,78,44,60,3,7,99,135,62,77
14000US06037276400,"Census Tract 2764, Los Angeles, CA",1406,198,1206,171,0,12,40,35,76,48,26,30,58,60
14000US06037276500,"Census Tract 2765, Los Angeles, CA",1534,222,580,97,42,27,29,27,686,193,78,39,119,53
14000US06037276601,"Census Tract 2766.01, Los Angeles, CA",1643,245,1300,213,45,46,13,19,23,21,72,74,190,88
14000US06037276603,"Census Tract 2766.03, Los Angeles, CA",2375,320,2069,329,60,48,29,31,0,17,26,31,191,111
14000US06037276604,"Census Tract 2766.04, Los Angeles, CA",1402,277,1145,245,97,83,35,51,5,13,101,127,19,32
14000US06037277000,"Census Tract 2770, Los Angeles, CA",1956,346,1706,330,56,59,57,55,9,15,35,45,93,73
14000US06037277100,"Census Tract 2771, Los Angeles, CA",1155,192,905,166,76,59,11,21,10,17,0,12,153,75
14000US06037277200,"Census Tract 2772, Los Angeles, CA",617,157,476,146,126,87,0,12,0,12,0,12,15,24
14000US06037277400,"Census Tract 2774, Los Angeles, CA",88,56,76,42,0,12,0,12,0,12,12,20,0,12
14000US06037278001,"Census Tract 2780.01, Los Angeles, CA",958,175,729,165,62,34,11,17,9,13,32,21,115,60
14000US06037278102,"Census Tract 2781.02, Los Angeles, CA",1696,188,1357,193,55,50,0,12,8,12,60,44,216,90
14000US06037291110,"Census Tract 2911.10, Los Angeles, CA",394,132,288,105,39,62,27,43,12,19,19,29,9,14
14000US06037291120,"Census Tract 2911.20, Los Angeles, CA",171,91,126,85,0,12,37,34,0,12,0,12,8,11
14000US06037291130,"Census Tract 2911.30, Los Angeles, CA",381,135,304,109,45,42,16,25,0,12,0,12,16,18
14000US06037291210,"Census Tract 2912.10, Los Angeles, CA",908,255,705,187,128,76,40,53,9,15,0,17,26,37
14000US06037291220,"Census Tract 2912.20, Los Angeles, CA",943,209,557,158,184,84,75,56,37,39,20,24,70,53
14000US06037291300,"Census Tract 2913, Los Angeles, CA",392,97,363,103,17,17,0,12,3,6,0,12,9,14
14000US06037292000,"Census Tract 2920, Los Angeles, CA",816,249,622,210,47,45,107,80,28,25,0,17,12,16
14000US06037293201,"Census Tract 2932.01, Los Angeles, CA",1085,323,765,244,153,101,14,24,31,35,88,119,34,40
14000US06037293202,"Census Tract 2932.02, Los Angeles, CA",590,180,526,198,45,63,0,17,19,31,0,17,0,17
14000US06037293301,"Census Tract 2933.01, Los Angeles, CA",650,158,492,130,111,54,13,22,0,12,0,12,34,32
14000US06037293302,"Census Tract 2933.02, Los Angeles, CA",961,287,746,205,85,60,45,72,0,17,40,40,45,40
14000US06037293304,"Census Tract 2933.04, Los Angeles, CA",1014,232,756,208,196,135,27,43,20,23,15,17,0,12
14000US06037293306,"Census Tract 2933.06, Los Angeles, CA",644,147,533,129,22,16,25,38,12,13,13,13,39,30
14000US06037293307,"Census Tract 2933.07, Los Angeles, CA",370,168,281,130,0,12,36,49,19,31,20,32,14,21
14000US06037294110,"Census Tract 2941.10, Los Angeles, CA",745,178,490,159,124,81,30,45,0,12,49,50,52,67
14000US06037294120,"Census Tract 2941.20, Los Angeles, CA",460,119,308,101,57,33,34,30,20,31,23,20,18,21
14000US06037294200,"Census Tract 2942, Los Angeles, CA",1372,324,1121,282,198,95,0,17,0,17,8,17,45,44
14000US06037294301,"Census Tract 2943.01, Los Angeles, CA",740,151,640,158,86,63,0,12,6,9,8,11,0,12
14000US06037294302,"Census Tract 2943.02, Los Angeles, CA",870,206,575,149,100,59,122,106,31,36,42,52,0,12
14000US06037294410,"Census Tract 2944.10, Los Angeles, CA",586,178,402,124,40,41,47,47,0,17,29,39,68,57
14000US06037294421,"Census Tract 2944.21, Los Angeles, CA",617,135,463,114,107,82,0,12,35,32,0,12,12,13
14000US06037294510,"Census Tract 2945.10, Los Angeles, CA",1142,296,948,232,122,100,0,17,56,57,16,26,0,17
14000US06037294520,"Census Tract 2945.20, Los Angeles, CA",937,160,665,128,146,69,29,25,12,18,78,57,7,11
14000US06037294610,"Census Tract 2946.10, Los Angeles, CA",889,214,606,170,141,78,87,60,11,16,37,45,7,13
14000US06037294620,"Census Tract 2946.20, Los Angeles, CA",1300,289,1154,269,75,48,18,29,0,12,42,49,11,15
14000US06037294701,"Census Tract 2947.01, Los Angeles, CA",699,150,457,121,131,71,37,32,10,16,47,43,17,18
14000US06037294810,"Census Tract 2948.10, Los Angeles, CA",787,184,523,150,111,72,51,39,35,33,40,39,27,22
14000US06037294820,"Census Tract 2948.20, Los Angeles, CA",786,198,582,171,51,37,51,36,54,41,48,34,0,12
14000US06037294830,"Census Tract 2948.30, Los Angeles, CA",809,171,451,118,98,51,77,44,50,42,75,50,58,45
14000US06037294900,"Census Tract 2949, Los Angeles, CA",839,165,551,134,186,95,44,32,0,12,26,25,32,26
14000US06037295103,"Census Tract 2951.03, Los Angeles, CA",2091,316,1878,322,89,75,25,38,22,37,0,12,77,52
14000US06037296210,"Census Tract 2962.10, Los Angeles, CA",691,224,437,157,164,95,58,52,20,24,0,12,12,20
14000US06037296220,"Census Tract 2962.20, Los Angeles, CA",526,220,422,187,31,45,33,33,8,12,7,11,25,23
14000US06037296300,"Census Tract 2963, Los Angeles, CA",1166,179,947,162,63,30,13,22,20,29,33,48,90,63
14000US06037296401,"Census Tract 2964.01, Los Angeles, CA",1049,165,953,150,32,28,3,8,9,16,16,22,36,31
14000US06037296402,"Census Tract 2964.02, Los Angeles, CA",943,166,768,167,65,48,13,21,8,12,17,18,72,53
14000US06037296500,"Census Tract 2965, Los Angeles, CA",808,255,488,203,141,99,9,14,14,18,5,11,151,183
14000US06037296600,"Census Tract 2966, Los Angeles, CA",1316,250,1051,215,115,97,37,42,100,64,0,17,13,16
14000US06037296901,"Census Tract 2969.01, Los Angeles, CA",852,261,539,125,175,201,62,59,61,39,11,20,4,7
14000US06037296902,"Census Tract 2969.02, Los Angeles, CA",1122,217,891,218,81,49,80,51,27,33,33,31,10,17
14000US06037297000,"Census Tract 2970, Los Angeles, CA",2075,291,1915,290,61,57,24,28,0,17,0,17,75,58
14000US06037297110,"Census Tract 2971.10, Los Angeles, CA",1065,267,745,224,67,60,84,92,71,53,17,13,81,41
14000US06037297120,"Census Tract 2971.20, Los Angeles, CA",849,289,606,184,129,105,25,40,31,46,0,12,58,36
14000US06037297201,"Census Tract 2972.01, Los Angeles, CA",1291,389,1003,320,101,76,51,73,36,28,0,12,100,78
14000US06037297202,"Census Tract 2972.02, Los Angeles, CA",1244,180,1006,166,196,88,6,10,11,18,8,15,17,19
14000US06037297300,"Census Tract 2973, Los Angeles, CA",750,110,679,111,38,28,13,15,4,7,0,12,16,18
14000US06037297400,"Census Tract 2974, Los Angeles, CA",1073,172,874,172,104,67,6,11,0,12,16,18,73,44
14000US06037297500,"Census Tract 2975, Los Angeles, CA",1993,321,1656,259,42,45,76,60,22,37,30,35,167,173
14000US06037297601,"Census Tract 2976.01, Los Angeles, CA",836,141,670,128,68,41,12,20,29,31,14,22,43,46
14000US06037297602,"Census Tract 2976.02, Los Angeles, CA",1229,197,970,186,147,79,27,31,0,12,24,26,61,49
14000US06037300100,"Census Tract 3001, Los Angeles, CA",2020,323,1665,301,241,156,26,37,0,17,30,36,58,45
14000US06037300200,"Census Tract 3002, Los Angeles, CA",1414,189,1283,179,50,35,4,7,13,17,0,17,64,44
14000US06037300301,"Census Tract 3003.01, Los Angeles, CA",2312,276,2091,290,82,64,11,22,12,20,7,12,109,63
14000US06037300400,"Census Tract 3004, Los Angeles, CA",2005,289,1500,266,209,154,0,17,150,159,26,30,120,93
14000US06037300501,"Census Tract 3005.01, Los Angeles, CA",1019,158,852,174,40,39,12,20,27,25,0,12,88,68
14000US06037300502,"Census Tract 3005.02, Los Angeles, CA",1644,326,1366,297,106,102,15,23,28,31,0,17,129,106
14000US06037300600,"Census Tract 3006, Los Angeles, CA",2677,286,2208,266,119,84,97,57,69,54,32,46,152,81
14000US06037300701,"Census Tract 3007.01, Los Angeles, CA",2258,318,1934,316,128,94,15,26,0,17,0,17,181,169
14000US06037300702,"Census Tract 3007.02, Los Angeles, CA",2095,417,1684,422,252,117,54,56,0,17,56,47,49,46
14000US06037300800,"Census Tract 3008, Los Angeles, CA",2364,291,2001,299,196,128,17,27,11,18,0,17,139,97
14000US06037300901,"Census Tract 3009.01, Los Angeles, CA",1756,380,1525,352,137,110,0,17,25,38,0,17,69,65
14000US06037300902,"Census Tract 3009.02, Los Angeles, CA",715,142,639,124,15,14,0,12,0,12,14,19,47,32
14000US06037301000,"Census Tract 3010, Los Angeles, CA",1564,213,1191,200,47,30,67,57,25,28,40,40,194,77
14000US06037301100,"Census Tract 3011, Los Angeles, CA",3016,329,2468,317,182,111,63,57,65,49,0,17,238,146
14000US06037301203,"Census Tract 3012.03, Los Angeles, CA",1548,303,1293,274,101,49,40,39,13,15,9,13,92,59
14000US06037301204,"Census Tract 3012.04, Los Angeles, CA",2167,340,1734,284,122,97,13,23,134,200,42,67,122,133
14000US06037301205,"Census Tract 3012.05, Los Angeles, CA",868,131,618,118,50,29,32,21,39,27,8,12,121,49
14000US06037301206,"Census Tract 3012.06, Los Angeles, CA",1582,189,1165,183,136,65,98,70,10,16,34,30,139,67
14000US06037301300,"Census Tract 3013, Los Angeles, CA",758,116,629,110,28,30,12,14,0,12,20,21,69,50
14000US06037301400,"Census Tract 3014, Los Angeles, CA",1683,235,1313,199,191,136,0,12,14,17,51,67,114,52
14000US06037301501,"Census Tract 3015.01, Los Angeles, CA",882,166,724,158,58,38,16,18,5,8,21,20,58,39
14000US06037301502,"Census Tract 3015.02, Los Angeles, CA",2409,286,1981,328,125,110,26,28,93,85,20,33,164,113
14000US06037301601,"Census Tract 3016.01, Los Angeles, CA",2075,449,1530,311,136,82,38,44,41,65,90,101,240,163
14000US06037301602,"Census Tract 3016.02, Los Angeles, CA",1356,266,1124,216,25,26,7,12,59,67,76,62,65,41
14000US06037301701,"Census Tract 3017.01, Los Angeles, CA",1007,140,786,129,78,57,57,52,0,12,36,45,50,47
14000US06037301702,"Census Tract 3017.02, Los Angeles, CA",2064,291,1807,275,100,62,21,21,46,46,39,41,51,66
14000US06037301801,"Census Tract 3018.01, Los Angeles, CA",1733,260,1401,235,81,56,47,37,66,35,14,17,124,80
14000US06037301802,"Census Tract 3018.02, Los Angeles, CA",1504,258,1207,226,79,61,80,69,76,56,19,30,43,34
14000US06037301900,"Census Tract 3019, Los Angeles, CA",2718,428,2344,397,112,88,34,32,122,78,0,17,106,89
14000US06037302002,"Census Tract 3020.02, Los Angeles, CA",1389,177,1043,145,86,64,75,82,119,70,7,11,59,41
14000US06037302003,"Census Tract 3020.03, Los Angeles, CA",1253,221,854,214,58,45,47,47,43,51,28,35,223,129
14000US06037302004,"Census Tract 3020.04, Los Angeles, CA",1294,237,984,204,86,54,21,24,35,55,47,50,121,82
14000US06037302102,"Census Tract 3021.02, Los Angeles, CA",2451,371,1996,341,90,88,24,40,121,108,118,101,102,70
14000US06037302103,"Census Tract 3021.03, Los Angeles, CA",1918,268,1298,224,183,85,68,58,166,106,60,48,143,72
14000US06037302104,"Census Tract 3021.04, Los Angeles, CA",1197,187,919,175,86,53,77,78,0,12,40,39,75,50
14000US06037302201,"Census Tract 3022.01, Los Angeles, CA",1128,176,766,168,121,82,67,57,100,62,6,11,68,45
14000US06037302202,"Census Tract 3022.02, Los Angeles, CA",1970,294,1229,197,207,91,139,96,292,197,27,26,76,45
14000US06037302301,"Census Tract 3023.01, Los Angeles, CA",1156,189,935,171,54,36,11,23,62,46,28,25,66,49
14000US06037302302,"Census Tract 3023.02, Los Angeles, CA",1860,311,1266,240,109,48,109,79,153,92,47,45,176,83
14000US06037302401,"Census Tract 3024.01, Los Angeles, CA",1740,371,1324,345,71,71,14,23,89,72,53,62,189,119
14000US06037302503,"Census Tract 3025.03, Los Angeles, CA",1351,236,1098,185,53,47,0,12,108,74,7,12,85,68
14000US06037302504,"Census Tract 3025.04, Los Angeles, CA",1165,236,864,208,106,66,27,32,27,28,16,24,125,72
14000US06037302505,"Census Tract 3025.05, Los Angeles, CA",913,178,720,167,56,43,48,37,5,9,17,28,67,59
14000US06037302506,"Census Tract 3025.06, Los Angeles, CA",1253,216,917,187,136,101,63,52,22,34,35,40,80,69
14000US06037310100,"Census Tract 3101, Los Angeles, CA",1807,294,1531,280,121,95,0,17,18,29,0,17,137,104
14000US06037310201,"Census Tract 3102.01, Los Angeles, CA",2179,307,1627,267,288,161,0,17,35,42,0,17,229,105
14000US06037310202,"Census Tract 3102.02, Los Angeles, CA",2160,248,1778,233,162,82,7,12,22,25,37,48,154,108
14000US06037310300,"Census Tract 3103, Los Angeles, CA",1023,142,837,159,71,57,45,48,0,12,11,18,59,32
14000US06037310400,"Census Tract 3104, Los Angeles, CA",1227,140,1091,153,51,35,8,14,0,12,0,12,77,51
14000US06037310501,"Census Tract 3105.01, Los Angeles, CA",1195,308,905,249,157,106,12,16,22,25,74,61,25,23
14000US06037310601,"Census Tract 3106.01, Los Angeles, CA",1439,299,1134,302,88,75,15,34,0,17,14,24,188,122
14000US06037310602,"Census Tract 3106.02, Los Angeles, CA",1082,157,859,145,128,72,0,12,18,19,0,12,77,45
14000US06037310701,"Census Tract 3107.01, Los Angeles, CA",889,164,673,160,10,15,24,39,69,62,31,39,82,69
14000US06037310702,"Census Tract 3107.02, Los Angeles, CA",2687,426,2251,450,100,74,83,47,28,32,90,108,135,94
14000US06037310703,"Census Tract 3107.03, Los Angeles, CA",1401,296,1218,293,119,75,0,12,12,20,28,33,24,28
14000US06037310800,"Census Tract 3108, Los Angeles, CA",1903,194,1457,159,159,92,14,18,29,34,41,27,203,100
14000US06037310900,"Census Tract 3109, Los Angeles, CA",2326,257,1893,247,99,72,31,35,31,34,15,24,257,121
14000US06037311000,"Census Tract 3110, Los Angeles, CA",1145,226,911,207,62,33,49,44,19,27,9,14,95,51
14000US06037311100,"Census Tract 3111, Los Angeles, CA",1402,171,991,187,101,66,93,67,8,12,50,41,159,69
