Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008
"06037621004","14000US06037621004","Census Tract 6210.04","Census Tract 6210.04, Los Angeles County, California","ca","140","00","ACSSF","0005915",,,,,"06","037",,,,"621004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4247,3721,3,38,200,0,29,256,87.61,0.07,0.89,4.71,0,0.68,6.03
"06037621102","14000US06037621102","Census Tract 6211.02","Census Tract 6211.02, Los Angeles County, California","ca","140","00","ACSSF","0005916",,,,,"06","037",,,,"621102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2896,2431,19,27,176,0,9,234,83.94,0.66,0.93,6.08,0,0.31,8.08
"06037621104","14000US06037621104","Census Tract 6211.04","Census Tract 6211.04, Los Angeles County, California","ca","140","00","ACSSF","0005917",,,,,"06","037",,,,"621104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7074,6099,179,17,457,0,60,262,86.22,2.53,0.24,6.46,0,0.85,3.7
"06037621201","14000US06037621201","Census Tract 6212.01","Census Tract 6212.01, Los Angeles County, California","ca","140","00","ACSSF","0005918",,,,,"06","037",,,,"621201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6601,4884,127,36,782,0,320,452,73.99,1.92,0.55,11.85,0,4.85,6.85
"06037621204","14000US06037621204","Census Tract 6212.04","Census Tract 6212.04, Los Angeles County, California","ca","140","00","ACSSF","0005919",,,,,"06","037",,,,"621204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3142,2344,146,0,428,12,157,55,74.6,4.65,0,13.62,0.38,5,1.75
"06037621301","14000US06037621301","Census Tract 6213.01","Census Tract 6213.01, Los Angeles County, California","ca","140","00","ACSSF","0005920",,,,,"06","037",,,,"621301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6819,4974,245,0,945,0,28,627,72.94,3.59,0,13.86,0,0.41,9.19
"06037621324","14000US06037621324","Census Tract 6213.24","Census Tract 6213.24, Los Angeles County, California","ca","140","00","ACSSF","0005921",,,,,"06","037",,,,"621324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804,3112,53,11,347,0,142,139,81.81,1.39,0.29,9.12,0,3.73,3.65
"06037621326","14000US06037621326","Census Tract 6213.26","Census Tract 6213.26, Los Angeles County, California","ca","140","00","ACSSF","0005922",,,,,"06","037",,,,"621326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2945,2445,55,0,165,0,132,148,83.02,1.87,0,5.6,0,4.48,5.03
"06037621400","14000US06037621400","Census Tract 6214","Census Tract 6214, Los Angeles County, California","ca","140","00","ACSSF","0005923",,,,,"06","037",,,,"621400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4496,3426,111,36,437,0,134,352,76.2,2.47,0.8,9.72,0,2.98,7.83
"06037650001","14000US06037650001","Census Tract 6500.01","Census Tract 6500.01, Los Angeles County, California","ca","140","00","ACSSF","0005924",,,,,"06","037",,,,"650001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5617,1855,18,38,2684,0,643,379,33.02,0.32,0.68,47.78,0,11.45,6.75
"06037650003","14000US06037650003","Census Tract 6500.03","Census Tract 6500.03, Los Angeles County, California","ca","140","00","ACSSF","0005925",,,,,"06","037",,,,"650003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,1084,232,0,1000,30,572,282,33.88,7.25,0,31.25,0.94,17.88,8.81
"06037650004","14000US06037650004","Census Tract 6500.04","Census Tract 6500.04, Los Angeles County, California","ca","140","00","ACSSF","0005926",,,,,"06","037",,,,"650004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4023,1279,247,12,1878,15,170,422,31.79,6.14,0.3,46.68,0.37,4.23,10.49
"06037650101","14000US06037650101","Census Tract 6501.01","Census Tract 6501.01, Los Angeles County, California","ca","140","00","ACSSF","0005927",,,,,"06","037",,,,"650101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6022,1686,42,0,3262,74,259,699,28,0.7,0,54.17,1.23,4.3,11.61
"06037650102","14000US06037650102","Census Tract 6501.02","Census Tract 6501.02, Los Angeles County, California","ca","140","00","ACSSF","0005928",,,,,"06","037",,,,"650102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2252,1059,34,0,789,0,160,210,47.02,1.51,0,35.04,0,7.1,9.33
"06037650200","14000US06037650200","Census Tract 6502","Census Tract 6502, Los Angeles County, California","ca","140","00","ACSSF","0005929",,,,,"06","037",,,,"650200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6100,3347,77,94,1637,7,514,424,54.87,1.26,1.54,26.84,0.11,8.43,6.95
"06037650300","14000US06037650300","Census Tract 6503","Census Tract 6503, Los Angeles County, California","ca","140","00","ACSSF","0005930",,,,,"06","037",,,,"650300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7147,2839,508,263,2294,15,878,350,39.72,7.11,3.68,32.1,0.21,12.28,4.9
"06037650401","14000US06037650401","Census Tract 6504.01","Census Tract 6504.01, Los Angeles County, California","ca","140","00","ACSSF","0005931",,,,,"06","037",,,,"650401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4728,2501,9,14,1740,0,144,320,52.9,0.19,0.3,36.8,0,3.05,6.77
"06037650501","14000US06037650501","Census Tract 6505.01","Census Tract 6505.01, Los Angeles County, California","ca","140","00","ACSSF","0005932",,,,,"06","037",,,,"650501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3055,1977,0,9,874,0,29,166,64.71,0,0.29,28.61,0,0.95,5.43
"06037650502","14000US06037650502","Census Tract 6505.02","Census Tract 6505.02, Los Angeles County, California","ca","140","00","ACSSF","0005933",,,,,"06","037",,,,"650502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4330,2309,241,0,1108,0,492,180,53.33,5.57,0,25.59,0,11.36,4.16
"06037650602","14000US06037650602","Census Tract 6506.02","Census Tract 6506.02, Los Angeles County, California","ca","140","00","ACSSF","0005934",,,,,"06","037",,,,"650602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7451,2413,375,29,3981,16,289,348,32.38,5.03,0.39,53.43,0.21,3.88,4.67
"06037650603","14000US06037650603","Census Tract 6506.03","Census Tract 6506.03, Los Angeles County, California","ca","140","00","ACSSF","0005935",,,,,"06","037",,,,"650603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3694,1885,142,0,1535,0,83,49,51.03,3.84,0,41.55,0,2.25,1.33
"06037650604","14000US06037650604","Census Tract 6506.04","Census Tract 6506.04, Los Angeles County, California","ca","140","00","ACSSF","0005936",,,,,"06","037",,,,"650604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5855,2486,62,21,2310,375,345,256,42.46,1.06,0.36,39.45,6.4,5.89,4.37
"06037650605","14000US06037650605","Census Tract 6506.05","Census Tract 6506.05, Los Angeles County, California","ca","140","00","ACSSF","0005937",,,,,"06","037",,,,"650605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3026,1406,81,23,1260,0,141,115,46.46,2.68,0.76,41.64,0,4.66,3.8
"06037650701","14000US06037650701","Census Tract 6507.01","Census Tract 6507.01, Los Angeles County, California","ca","140","00","ACSSF","0005938",,,,,"06","037",,,,"650701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478,1458,27,5,781,0,129,78,58.84,1.09,0.2,31.52,0,5.21,3.15
"06037650702","14000US06037650702","Census Tract 6507.02","Census Tract 6507.02, Los Angeles County, California","ca","140","00","ACSSF","0005939",,,,,"06","037",,,,"650702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4815,3102,12,14,1196,0,70,421,64.42,0.25,0.29,24.84,0,1.45,8.74
"06037650800","14000US06037650800","Census Tract 6508","Census Tract 6508, Los Angeles County, California","ca","140","00","ACSSF","0005940",,,,,"06","037",,,,"650800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550,1936,37,0,4215,0,42,320,29.56,0.56,0,64.35,0,0.64,4.89
"06037650901","14000US06037650901","Census Tract 6509.01","Census Tract 6509.01, Los Angeles County, California","ca","140","00","ACSSF","0005941",,,,,"06","037",,,,"650901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5436,2897,181,83,1568,0,340,367,53.29,3.33,1.53,28.84,0,6.25,6.75
"06037650902","14000US06037650902","Census Tract 6509.02","Census Tract 6509.02, Los Angeles County, California","ca","140","00","ACSSF","0005942",,,,,"06","037",,,,"650902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6776,2702,191,89,2344,185,486,779,39.88,2.82,1.31,34.59,2.73,7.17,11.5
"06037651001","14000US06037651001","Census Tract 6510.01","Census Tract 6510.01, Los Angeles County, California","ca","140","00","ACSSF","0005943",,,,,"06","037",,,,"651001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5574,2468,114,0,1459,94,953,486,44.28,2.05,0,26.18,1.69,17.1,8.72
"06037651002","14000US06037651002","Census Tract 6510.02","Census Tract 6510.02, Los Angeles County, California","ca","140","00","ACSSF","0005944",,,,,"06","037",,,,"651002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4845,2128,212,64,1849,0,280,312,43.92,4.38,1.32,38.16,0,5.78,6.44
"06037651101","14000US06037651101","Census Tract 6511.01","Census Tract 6511.01, Los Angeles County, California","ca","140","00","ACSSF","0005945",,,,,"06","037",,,,"651101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5229,2372,42,16,2478,0,137,184,45.36,0.8,0.31,47.39,0,2.62,3.52
"06037651102","14000US06037651102","Census Tract 6511.02","Census Tract 6511.02, Los Angeles County, California","ca","140","00","ACSSF","0005946",,,,,"06","037",,,,"651102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3656,1914,118,0,1206,0,212,206,52.35,3.23,0,32.99,0,5.8,5.63
"06037651201","14000US06037651201","Census Tract 6512.01","Census Tract 6512.01, Los Angeles County, California","ca","140","00","ACSSF","0005947",,,,,"06","037",,,,"651201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4834,3433,29,0,924,67,61,320,71.02,0.6,0,19.11,1.39,1.26,6.62
"06037651221","14000US06037651221","Census Tract 6512.21","Census Tract 6512.21, Los Angeles County, California","ca","140","00","ACSSF","0005948",,,,,"06","037",,,,"651221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3596,1211,239,0,1850,0,134,162,33.68,6.65,0,51.45,0,3.73,4.51
"06037651222","14000US06037651222","Census Tract 6512.22","Census Tract 6512.22, Los Angeles County, California","ca","140","00","ACSSF","0005949",,,,,"06","037",,,,"651222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6369,2668,229,29,2847,0,458,138,41.89,3.6,0.46,44.7,0,7.19,2.17
"06037651302","14000US06037651302","Census Tract 6513.02","Census Tract 6513.02, Los Angeles County, California","ca","140","00","ACSSF","0005950",,,,,"06","037",,,,"651302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6032,4241,206,14,865,9,150,547,70.31,3.42,0.23,14.34,0.15,2.49,9.07
"06037651304","14000US06037651304","Census Tract 6513.04","Census Tract 6513.04, Los Angeles County, California","ca","140","00","ACSSF","0005951",,,,,"06","037",,,,"651304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4650,3683,170,0,373,0,90,334,79.2,3.66,0,8.02,0,1.94,7.18
"06037651401","14000US06037651401","Census Tract 6514.01","Census Tract 6514.01, Los Angeles County, California","ca","140","00","ACSSF","0005952",,,,,"06","037",,,,"651401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2602,1732,14,11,655,0,50,140,66.56,0.54,0.42,25.17,0,1.92,5.38
"06037651402","14000US06037651402","Census Tract 6514.02","Census Tract 6514.02, Los Angeles County, California","ca","140","00","ACSSF","0005953",,,,,"06","037",,,,"651402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6450,3192,17,81,2556,0,98,506,49.49,0.26,1.26,39.63,0,1.52,7.84
"06037670001","14000US06037670001","Census Tract 6700.01","Census Tract 6700.01, Los Angeles County, California","ca","140","00","ACSSF","0005954",,,,,"06","037",,,,"670001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3486,2104,210,20,501,0,335,316,60.36,6.02,0.57,14.37,0,9.61,9.06
"06037670002","14000US06037670002","Census Tract 6700.02","Census Tract 6700.02, Los Angeles County, California","ca","140","00","ACSSF","0005955",,,,,"06","037",,,,"670002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3997,2214,222,76,819,0,315,351,55.39,5.55,1.9,20.49,0,7.88,8.78
"06037670003","14000US06037670003","Census Tract 6700.03","Census Tract 6700.03, Los Angeles County, California","ca","140","00","ACSSF","0005956",,,,,"06","037",,,,"670003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5732,3266,104,0,982,0,952,428,56.98,1.81,0,17.13,0,16.61,7.47
"06037670100","14000US06037670100","Census Tract 6701","Census Tract 6701, Los Angeles County, California","ca","140","00","ACSSF","0005957",,,,,"06","037",,,,"670100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6742,4142,444,71,846,0,717,522,61.44,6.59,1.05,12.55,0,10.63,7.74
"06037670201","14000US06037670201","Census Tract 6702.01","Census Tract 6702.01, Los Angeles County, California","ca","140","00","ACSSF","0005958",,,,,"06","037",,,,"670201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3812,2648,38,0,822,0,138,166,69.46,1,0,21.56,0,3.62,4.35
"06037670202","14000US06037670202","Census Tract 6702.02","Census Tract 6702.02, Los Angeles County, California","ca","140","00","ACSSF","0005959",,,,,"06","037",,,,"670202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562,1759,25,0,549,0,136,93,68.66,0.98,0,21.43,0,5.31,3.63
"06037670324","14000US06037670324","Census Tract 6703.24","Census Tract 6703.24, Los Angeles County, California","ca","140","00","ACSSF","0005960",,,,,"06","037",,,,"670324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5109,4007,24,0,759,0,17,302,78.43,0.47,0,14.86,0,0.33,5.91
"06037670326","14000US06037670326","Census Tract 6703.26","Census Tract 6703.26, Los Angeles County, California","ca","140","00","ACSSF","0005961",,,,,"06","037",,,,"670326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3514,2375,0,2,992,10,46,89,67.59,0,0.06,28.23,0.28,1.31,2.53
"06037670328","14000US06037670328","Census Tract 6703.28","Census Tract 6703.28, Los Angeles County, California","ca","140","00","ACSSF","0005962",,,,,"06","037",,,,"670328",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4900,3592,10,0,1097,0,0,201,73.31,0.2,0,22.39,0,0,4.1
"06037670403","14000US06037670403","Census Tract 6704.03","Census Tract 6704.03, Los Angeles County, California","ca","140","00","ACSSF","0005963",,,,,"06","037",,,,"670403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2763,1514,45,0,1048,7,15,134,54.8,1.63,0,37.93,0.25,0.54,4.85
"06037670405","14000US06037670405","Census Tract 6704.05","Census Tract 6704.05, Los Angeles County, California","ca","140","00","ACSSF","0005964",,,,,"06","037",,,,"670405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818,1588,82,0,1010,0,0,138,56.35,2.91,0,35.84,0,0,4.9
"06037670406","14000US06037670406","Census Tract 6704.06","Census Tract 6704.06, Los Angeles County, California","ca","140","00","ACSSF","0005965",,,,,"06","037",,,,"670406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858,889,99,0,795,0,0,75,47.85,5.33,0,42.79,0,0,4.04
"06037670407","14000US06037670407","Census Tract 6704.07","Census Tract 6704.07, Los Angeles County, California","ca","140","00","ACSSF","0005966",,,,,"06","037",,,,"670407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6179,2303,137,0,3109,85,230,315,37.27,2.22,0,50.32,1.38,3.72,5.1
"06037670411","14000US06037670411","Census Tract 6704.11","Census Tract 6704.11, Los Angeles County, California","ca","140","00","ACSSF","0005967",,,,,"06","037",,,,"670411",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4553,2862,63,0,1282,98,46,202,62.86,1.38,0,28.16,2.15,1.01,4.44
"06037670413","14000US06037670413","Census Tract 6704.13","Census Tract 6704.13, Los Angeles County, California","ca","140","00","ACSSF","0005968",,,,,"06","037",,,,"670413",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4767,2439,23,0,2119,0,24,162,51.16,0.48,0,44.45,0,0.5,3.4
"06037670416","14000US06037670416","Census Tract 6704.16","Census Tract 6704.16, Los Angeles County, California","ca","140","00","ACSSF","0005969",,,,,"06","037",,,,"670416",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4370,1998,225,29,1548,0,309,261,45.72,5.15,0.66,35.42,0,7.07,5.97
"06037670500","14000US06037670500","Census Tract 6705","Census Tract 6705, Los Angeles County, California","ca","140","00","ACSSF","0005970",,,,,"06","037",,,,"670500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630,1226,28,0,280,0,15,81,75.21,1.72,0,17.18,0,0.92,4.97
"06037670602","14000US06037670602","Census Tract 6706.02","Census Tract 6706.02, Los Angeles County, California","ca","140","00","ACSSF","0005971",,,,,"06","037",,,,"670602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6905,4588,137,0,1449,0,79,652,66.44,1.98,0,20.98,0,1.14,9.44
"06037670701","14000US06037670701","Census Tract 6707.01","Census Tract 6707.01, Los Angeles County, California","ca","140","00","ACSSF","0005972",,,,,"06","037",,,,"670701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7076,4358,48,46,1409,127,627,461,61.59,0.68,0.65,19.91,1.79,8.86,6.51
"06037670702","14000US06037670702","Census Tract 6707.02","Census Tract 6707.02, Los Angeles County, California","ca","140","00","ACSSF","0005973",,,,,"06","037",,,,"670702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5555,4214,66,21,828,0,0,426,75.86,1.19,0.38,14.91,0,0,7.67
"06037700101","14000US06037700101","Census Tract 7001.01","Census Tract 7001.01, Los Angeles County, California","ca","140","00","ACSSF","0005974",,,,,"06","037",,,,"700101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,4721,126,3,166,0,111,138,89.67,2.39,0.06,3.15,0,2.11,2.62
"06037700102","14000US06037700102","Census Tract 7001.02","Census Tract 7001.02, Los Angeles County, California","ca","140","00","ACSSF","0005975",,,,,"06","037",,,,"700102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306,3194,291,0,231,0,386,204,74.18,6.76,0,5.36,0,8.96,4.74
"06037700200","14000US06037700200","Census Tract 7002","Census Tract 7002, Los Angeles County, California","ca","140","00","ACSSF","0005976",,,,,"06","037",,,,"700200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7082,5609,336,37,267,0,312,521,79.2,4.74,0.52,3.77,0,4.41,7.36
"06037700300","14000US06037700300","Census Tract 7003","Census Tract 7003, Los Angeles County, California","ca","140","00","ACSSF","0005977",,,,,"06","037",,,,"700300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6461,5207,122,33,308,0,435,356,80.59,1.89,0.51,4.77,0,6.73,5.51
"06037700400","14000US06037700400","Census Tract 7004","Census Tract 7004, Los Angeles County, California","ca","140","00","ACSSF","0005978",,,,,"06","037",,,,"700400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5529,4477,206,0,354,0,173,319,80.97,3.73,0,6.4,0,3.13,5.77
"06037700501","14000US06037700501","Census Tract 7005.01","Census Tract 7005.01, Los Angeles County, California","ca","140","00","ACSSF","0005979",,,,,"06","037",,,,"700501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3567,2683,234,0,257,49,145,199,75.22,6.56,0,7.2,1.37,4.07,5.58
"06037700502","14000US06037700502","Census Tract 7005.02","Census Tract 7005.02, Los Angeles County, California","ca","140","00","ACSSF","0005980",,,,,"06","037",,,,"700502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4174,3502,4,0,347,0,144,177,83.9,0.1,0,8.31,0,3.45,4.24
"06037700600","14000US06037700600","Census Tract 7006","Census Tract 7006, Los Angeles County, California","ca","140","00","ACSSF","0005981",,,,,"06","037",,,,"700600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5198,4625,30,0,274,0,0,269,88.98,0.58,0,5.27,0,0,5.18
"06037700700","14000US06037700700","Census Tract 7007","Census Tract 7007, Los Angeles County, California","ca","140","00","ACSSF","0005982",,,,,"06","037",,,,"700700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3537,3088,3,15,134,0,100,197,87.31,0.08,0.42,3.79,0,2.83,5.57
"06037700801","14000US06037700801","Census Tract 7008.01","Census Tract 7008.01, Los Angeles County, California","ca","140","00","ACSSF","0005983",,,,,"06","037",,,,"700801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4924,3767,52,0,814,0,179,112,76.5,1.06,0,16.53,0,3.64,2.27
"06037700802","14000US06037700802","Census Tract 7008.02","Census Tract 7008.02, Los Angeles County, California","ca","140","00","ACSSF","0005984",,,,,"06","037",,,,"700802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4066,2965,266,0,499,0,259,77,72.92,6.54,0,12.27,0,6.37,1.89
"06037700901","14000US06037700901","Census Tract 7009.01","Census Tract 7009.01, Los Angeles County, California","ca","140","00","ACSSF","0005985",,,,,"06","037",,,,"700901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3495,2816,31,0,505,0,43,100,80.57,0.89,0,14.45,0,1.23,2.86
"06037700902","14000US06037700902","Census Tract 7009.02","Census Tract 7009.02, Los Angeles County, California","ca","140","00","ACSSF","0005986",,,,,"06","037",,,,"700902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7519,6031,136,0,720,0,98,534,80.21,1.81,0,9.58,0,1.3,7.1
"06037701000","14000US06037701000","Census Tract 7010","Census Tract 7010, Los Angeles County, California","ca","140","00","ACSSF","0005987",,,,,"06","037",,,,"701000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5623,4805,51,34,326,0,44,363,85.45,0.91,0.6,5.8,0,0.78,6.46
"06037701100","14000US06037701100","Census Tract 7011","Census Tract 7011, Los Angeles County, California","ca","140","00","ACSSF","0005988",,,,,"06","037",,,,"701100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096,539,282,4,103,0,42,126,49.18,25.73,0.36,9.4,0,3.83,11.5
"06037701201","14000US06037701201","Census Tract 7012.01","Census Tract 7012.01, Los Angeles County, California","ca","140","00","ACSSF","0005989",,,,,"06","037",,,,"701201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3961,3503,0,0,358,0,0,100,88.44,0,0,9.04,0,0,2.52
"06037701202","14000US06037701202","Census Tract 7012.02","Census Tract 7012.02, Los Angeles County, California","ca","140","00","ACSSF","0005990",,,,,"06","037",,,,"701202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3475,2887,140,0,352,0,8,88,83.08,4.03,0,10.13,0,0.23,2.53
"06037701302","14000US06037701302","Census Tract 7013.02","Census Tract 7013.02, Los Angeles County, California","ca","140","00","ACSSF","0005991",,,,,"06","037",,,,"701302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4880,4108,4,0,549,0,53,166,84.18,0.08,0,11.25,0,1.09,3.4
"06037701304","14000US06037701304","Census Tract 7013.04","Census Tract 7013.04, Los Angeles County, California","ca","140","00","ACSSF","0005992",,,,,"06","037",,,,"701304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6223,5166,86,0,552,0,65,354,83.01,1.38,0,8.87,0,1.04,5.69
"06037701402","14000US06037701402","Census Tract 7014.02","Census Tract 7014.02, Los Angeles County, California","ca","140","00","ACSSF","0005993",,,,,"06","037",,,,"701402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5877,4791,191,86,387,0,92,330,81.52,3.25,1.46,6.58,0,1.57,5.62
"06037701501","14000US06037701501","Census Tract 7015.01","Census Tract 7015.01, Los Angeles County, California","ca","140","00","ACSSF","0005994",,,,,"06","037",,,,"701501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5238,3987,71,0,510,36,86,548,76.12,1.36,0,9.74,0.69,1.64,10.46
"06037701502","14000US06037701502","Census Tract 7015.02","Census Tract 7015.02, Los Angeles County, California","ca","140","00","ACSSF","0005995",,,,,"06","037",,,,"701502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3672,2878,102,10,428,8,81,165,78.38,2.78,0.27,11.66,0.22,2.21,4.49
"06037701601","14000US06037701601","Census Tract 7016.01","Census Tract 7016.01, Los Angeles County, California","ca","140","00","ACSSF","0005996",,,,,"06","037",,,,"701601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4411,3399,28,32,502,0,96,354,77.06,0.63,0.73,11.38,0,2.18,8.03
"06037701602","14000US06037701602","Census Tract 7016.02","Census Tract 7016.02, Los Angeles County, California","ca","140","00","ACSSF","0005997",,,,,"06","037",,,,"701602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3798,2717,161,0,479,0,125,316,71.54,4.24,0,12.61,0,3.29,8.32
"06037701701","14000US06037701701","Census Tract 7017.01","Census Tract 7017.01, Los Angeles County, California","ca","140","00","ACSSF","0005998",,,,,"06","037",,,,"701701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3512,2529,266,16,275,2,138,286,72.01,7.57,0.46,7.83,0.06,3.93,8.14
