Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010
"06037535604","14000US06037535604","Census Tract 5356.04","Census Tract 5356.04, Los Angeles County, California","ca","140","00","ACSSF","0005507",,,,,"06","037",,,,"535604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50313,45000,,,,,57917,,50759,
"06037535605","14000US06037535605","Census Tract 5356.05","Census Tract 5356.05, Los Angeles County, California","ca","140","00","ACSSF","0005508",,,,,"06","037",,,,"535605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44071,44934,,,,,43875,,43718,
"06037535606","14000US06037535606","Census Tract 5356.06","Census Tract 5356.06, Los Angeles County, California","ca","140","00","ACSSF","0005509",,,,,"06","037",,,,"535606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43750,58611,,,,,37167,,44083,96000
"06037535607","14000US06037535607","Census Tract 5356.07","Census Tract 5356.07, Los Angeles County, California","ca","140","00","ACSSF","0005510",,,,,"06","037",,,,"535607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41683,55179,,,,,33047,,42154,
"06037535701","14000US06037535701","Census Tract 5357.01","Census Tract 5357.01, Los Angeles County, California","ca","140","00","ACSSF","0005511",,,,,"06","037",,,,"535701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56047,56979,,,,,38704,,55988,
"06037535702","14000US06037535702","Census Tract 5357.02","Census Tract 5357.02, Los Angeles County, California","ca","140","00","ACSSF","0005512",,,,,"06","037",,,,"535702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44567,42500,,,,,42778,,53125,26136
"06037535802","14000US06037535802","Census Tract 5358.02","Census Tract 5358.02, Los Angeles County, California","ca","140","00","ACSSF","0005513",,,,,"06","037",,,,"535802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52465,48125,,,,,63309,,52042,70667
"06037535803","14000US06037535803","Census Tract 5358.03","Census Tract 5358.03, Los Angeles County, California","ca","140","00","ACSSF","0005514",,,,,"06","037",,,,"535803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50806,47500,,,,,52196,,51028,31250
"06037535804","14000US06037535804","Census Tract 5358.04","Census Tract 5358.04, Los Angeles County, California","ca","140","00","ACSSF","0005515",,,,,"06","037",,,,"535804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42238,41686,,,,,44868,,41599,
"06037535901","14000US06037535901","Census Tract 5359.01","Census Tract 5359.01, Los Angeles County, California","ca","140","00","ACSSF","0005516",,,,,"06","037",,,,"535901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48583,41875,,,,,55326,,50667,
"06037535902","14000US06037535902","Census Tract 5359.02","Census Tract 5359.02, Los Angeles County, California","ca","140","00","ACSSF","0005517",,,,,"06","037",,,,"535902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73262,75375,,,,,74919,,75189,62708
"06037536000","14000US06037536000","Census Tract 5360","Census Tract 5360, Los Angeles County, California","ca","140","00","ACSSF","0005518",,,,,"06","037",,,,"536000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50233,40000,,,,,51800,,49420,
"06037536102","14000US06037536102","Census Tract 5361.02","Census Tract 5361.02, Los Angeles County, California","ca","140","00","ACSSF","0005519",,,,,"06","037",,,,"536102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50598,50326,,,,,68148,,51932,49811
"06037536103","14000US06037536103","Census Tract 5361.03","Census Tract 5361.03, Los Angeles County, California","ca","140","00","ACSSF","0005520",,,,,"06","037",,,,"536103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63125,57784,,,,,73466,102566,63542,
"06037536104","14000US06037536104","Census Tract 5361.04","Census Tract 5361.04, Los Angeles County, California","ca","140","00","ACSSF","0005521",,,,,"06","037",,,,"536104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46250,55556,,,,,45625,36875,49135,
"06037536200","14000US06037536200","Census Tract 5362","Census Tract 5362, Los Angeles County, California","ca","140","00","ACSSF","0005522",,,,,"06","037",,,,"536200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53973,58015,,,120781,,42757,60714,49050,57375
"06037540000","14000US06037540000","Census Tract 5400","Census Tract 5400, Los Angeles County, California","ca","140","00","ACSSF","0005523",,,,,"06","037",,,,"540000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54447,59779,43125,,,,52697,,56181,
"06037540101","14000US06037540101","Census Tract 5401.01","Census Tract 5401.01, Los Angeles County, California","ca","140","00","ACSSF","0005524",,,,,"06","037",,,,"540101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66250,64115,52841,,,,60880,103375,68194,
"06037540102","14000US06037540102","Census Tract 5401.02","Census Tract 5401.02, Los Angeles County, California","ca","140","00","ACSSF","0005525",,,,,"06","037",,,,"540102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58237,57644,,,,,65365,,59844,
