Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,PCT_SE_A04001_002,PCT_SE_A04001_003,PCT_SE_A04001_004,PCT_SE_A04001_005,PCT_SE_A04001_006,PCT_SE_A04001_007,PCT_SE_A04001_008,PCT_SE_A04001_009,PCT_SE_A04001_010,PCT_SE_A04001_011,PCT_SE_A04001_012,PCT_SE_A04001_013,PCT_SE_A04001_014,PCT_SE_A04001_015,PCT_SE_A04001_016,PCT_SE_A04001_017,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,PCT_SE_A12001_002,PCT_SE_A12001_003,PCT_SE_A12001_004,PCT_SE_A12001_005,PCT_SE_A12001_006,PCT_SE_A12001_007,PCT_SE_A12001_008,SE_A14006_001,SE_A10060_001,SE_A10060_002,SE_A10060_003,PCT_SE_A10060_002,PCT_SE_A10060_003,SE_A09001_001,SE_A09001_002,SE_A09001_003,SE_A09001_004,SE_A09001_005,SE_A09001_006,SE_A09001_007,SE_A09001_008,SE_A09001_009,SE_A09001_010,PCT_SE_A09001_002,PCT_SE_A09001_003,PCT_SE_A09001_004,PCT_SE_A09001_005,PCT_SE_A09001_006,PCT_SE_A09001_007,PCT_SE_A09001_008,PCT_SE_A09001_009,PCT_SE_A09001_010
"06037212900","14000US06037212900","Census Tract 2129","Census Tract 2129, Los Angeles County, California","ca","140","00","ACSSF","0004484",,,,,"06","037",,,,"212900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4340,4340,1276,273,34,1207,0,1473,77,29.4,6.29,0.78,27.81,0,33.94,1.77,4340,1811,274,273,17,1170,0,0,77,2529,1002,0,17,37,0,1473,0,41.73,6.31,6.29,0.39,26.96,0,0,1.77,58.27,23.09,0,0.39,0.85,0,33.94,0,3095,965,873,622,519,56,60,0,31.18,28.21,20.1,16.77,1.81,1.94,0,43266,1549,220,1329,14.2,85.8,2371,2308,82,536,413,607,363,185,122,63,97.34,3.46,22.61,17.42,25.6,15.31,7.8,5.15,2.66
"06037213100","14000US06037213100","Census Tract 2131","Census Tract 2131, Los Angeles County, California","ca","140","00","ACSSF","0004485",,,,,"06","037",,,,"213100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3000,540,243,0,1390,0,788,39,18,8.1,0,46.33,0,26.27,1.3,3000,1872,227,243,0,1390,0,0,12,1128,313,0,0,0,0,788,27,62.4,7.57,8.1,0,46.33,0,0,0.4,37.6,10.43,0,0,0,0,26.27,0.9,2077,555,353,429,602,79,20,39,26.72,17,20.65,28.98,3.8,0.96,1.88,41719,938,301,637,32.09,67.91,1357,1308,53,254,310,358,233,46,54,49,96.39,3.91,18.72,22.84,26.38,17.17,3.39,3.98,3.61
"06037213201","14000US06037213201","Census Tract 2132.01","Census Tract 2132.01, Los Angeles County, California","ca","140","00","ACSSF","0004486",,,,,"06","037",,,,"213201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4330,4330,573,62,52,2015,0,1592,36,13.23,1.43,1.2,46.54,0,36.77,0.83,4330,2220,116,62,0,2015,0,0,27,2110,457,0,52,0,0,1592,9,51.27,2.68,1.43,0,46.54,0,0,0.62,48.73,10.55,0,1.2,0,0,36.77,0.21,2799,877,586,436,737,138,16,9,31.33,20.94,15.58,26.33,4.93,0.57,0.32,30335,1493,97,1396,6.5,93.5,1826,1790,27,458,181,449,380,216,79,36,98.03,1.48,25.08,9.91,24.59,20.81,11.83,4.33,1.97
"06037213202","14000US06037213202","Census Tract 2132.02","Census Tract 2132.02, Los Angeles County, California","ca","140","00","ACSSF","0004487",,,,,"06","037",,,,"213202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3734,3734,822,52,21,1006,0,1732,101,22.01,1.39,0.56,26.94,0,46.38,2.7,3734,1281,152,52,0,1006,0,0,71,2453,670,0,21,0,0,1732,30,34.31,4.07,1.39,0,26.94,0,0,1.9,65.69,17.94,0,0.56,0,0,46.38,0.8,2615,919,725,506,438,8,9,10,35.14,27.72,19.35,16.75,0.31,0.34,0.38,37656,1304,222,1082,17.02,82.98,1914,1837,68,311,221,494,453,193,97,77,95.98,3.55,16.25,11.55,25.81,23.67,10.08,5.07,4.02
"06037213310","14000US06037213310","Census Tract 2133.10","Census Tract 2133.10, Los Angeles County, California","ca","140","00","ACSSF","0004488",,,,,"06","037",,,,"213310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3492,3492,370,36,9,969,0,2057,51,10.6,1.03,0.26,27.75,0,58.91,1.46,3492,1057,52,36,0,969,0,0,0,2435,318,0,9,0,0,2057,51,30.27,1.49,1.03,0,27.75,0,0,0,69.73,9.11,0,0.26,0,0,58.91,1.46,2494,920,641,338,485,72,34,4,36.89,25.7,13.55,19.45,2.89,1.36,0.16,50337,1075,138,937,12.84,87.16,2204,2130,23,522,399,628,317,64,177,74,96.64,1.04,23.68,18.1,28.49,14.38,2.9,8.03,3.36
"06037213320","14000US06037213320","Census Tract 2133.20","Census Tract 2133.20, Los Angeles County, California","ca","140","00","ACSSF","0004489",,,,,"06","037",,,,"213320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2474,2474,505,52,0,698,4,1149,66,20.41,2.1,0,28.21,0.16,46.44,2.67,2474,789,35,52,0,698,4,0,0,1685,470,0,0,0,0,1149,66,31.89,1.41,2.1,0,28.21,0.16,0,0,68.11,19,0,0,0,0,46.44,2.67,1926,675,406,440,334,27,24,20,35.05,21.08,22.85,17.34,1.4,1.25,1.04,26971,1053,92,961,8.74,91.26,1390,1323,15,228,167,491,245,106,71,67,95.18,1.08,16.4,12.01,35.32,17.63,7.63,5.11,4.82
"06037213401","14000US06037213401","Census Tract 2134.01","Census Tract 2134.01, Los Angeles County, California","ca","140","00","ACSSF","0004490",,,,,"06","037",,,,"213401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5285,5285,1339,99,0,1121,0,2709,17,25.34,1.87,0,21.21,0,51.26,0.32,5285,1440,203,99,0,1121,0,0,17,3845,1136,0,0,0,0,2709,0,27.25,3.84,1.87,0,21.21,0,0,0.32,72.75,21.49,0,0,0,0,51.26,0,3421,1344,881,597,509,74,0,16,39.29,25.75,17.45,14.88,2.16,0,0.47,31536,1696,8,1688,0.47,99.53,2945,2916,126,655,210,886,654,316,69,29,99.02,4.28,22.24,7.13,30.08,22.21,10.73,2.34,0.98
"06037213402","14000US06037213402","Census Tract 2134.02","Census Tract 2134.02, Los Angeles County, California","ca","140","00","ACSSF","0004491",,,,,"06","037",,,,"213402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4933,4933,1464,448,36,1128,0,1760,97,29.68,9.08,0.73,22.87,0,35.68,1.97,4933,1636,219,264,0,1128,0,0,25,3297,1245,184,36,0,0,1760,72,33.16,4.44,5.35,0,22.87,0,0,0.51,66.84,25.24,3.73,0.73,0,0,35.68,1.46,3053,964,759,600,614,88,12,16,31.58,24.86,19.65,20.11,2.88,0.39,0.52,40578,1603,126,1477,7.86,92.14,2335,2252,97,440,332,635,402,278,68,83,96.45,4.15,18.84,14.22,27.19,17.22,11.91,2.91,3.55
"06037214000","14000US06037214000","Census Tract 2140","Census Tract 2140, Los Angeles County, California","ca","140","00","ACSSF","0004492",,,,,"06","037",,,,"214000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3971,3971,3500,22,2,189,25,100,133,88.14,0.55,0.05,4.76,0.63,2.52,3.35,3971,3616,3270,13,0,167,25,24,117,355,230,9,2,22,0,76,16,91.06,82.35,0.33,0,4.21,0.63,0.6,2.95,8.94,5.79,0.23,0.05,0.55,0,1.91,0.4,2521,127,361,571,834,426,148,54,5.04,14.32,22.65,33.08,16.9,5.87,2.14,107750,1350,820,530,60.74,39.26,1609,1485,202,456,386,293,133,7,8,124,92.29,12.55,28.34,23.99,18.21,8.27,0.44,0.5,7.71
"06037214100","14000US06037214100","Census Tract 2141","Census Tract 2141, Los Angeles County, California","ca","140","00","ACSSF","0004493",,,,,"06","037",,,,"214100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3921,3921,3281,46,0,322,7,177,88,83.68,1.17,0,8.21,0.18,4.51,2.24,3921,3656,3221,46,0,322,7,0,60,265,60,0,0,0,0,177,28,93.24,82.15,1.17,0,8.21,0.18,0,1.53,6.76,1.53,0,0,0,0,4.51,0.71,2787,102,261,695,948,459,265,57,3.66,9.36,24.94,34.02,16.47,9.51,2.05,101727,1640,656,984,40,60,2092,1774,212,352,416,402,247,137,8,318,84.8,10.13,16.83,19.89,19.22,11.81,6.55,0.38,15.2
"06037214400","14000US06037214400","Census Tract 2144","Census Tract 2144, Los Angeles County, California","ca","140","00","ACSSF","0004494",,,,,"06","037",,,,"214400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2991,2991,2528,74,8,133,0,84,164,84.52,2.47,0.27,4.45,0,2.81,5.48,2991,2666,2327,65,0,133,0,0,141,325,201,9,8,0,0,84,23,89.13,77.8,2.17,0,4.45,0,0,4.71,10.87,6.72,0.3,0.27,0,0,2.81,0.77,2472,64,147,548,1041,481,114,77,2.59,5.95,22.17,42.11,19.46,4.61,3.11,81081,1745,53,1692,3.04,96.96,2160,1855,61,435,340,485,396,41,97,305,85.88,2.82,20.14,15.74,22.45,18.33,1.9,4.49,14.12
"06037214501","14000US06037214501","Census Tract 2145.01","Census Tract 2145.01, Los Angeles County, California","ca","140","00","ACSSF","0004495",,,,,"06","037",,,,"214501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2806,2806,1484,253,34,673,0,175,187,52.89,9.02,1.21,23.98,0,6.24,6.66,2806,2503,1407,166,34,673,0,59,164,303,77,87,0,0,0,116,23,89.2,50.14,5.92,1.21,23.98,0,2.1,5.84,10.8,2.74,3.1,0,0,0,4.13,0.82,2121,75,219,375,847,341,173,91,3.54,10.33,17.68,39.93,16.08,8.16,4.29,94076,1405,68,1337,4.84,95.16,1415,1198,56,288,323,177,229,108,17,217,84.66,3.96,20.35,22.83,12.51,16.18,7.63,1.2,15.34
"06037214502","14000US06037214502","Census Tract 2145.02","Census Tract 2145.02, Los Angeles County, California","ca","140","00","ACSSF","0004496",,,,,"06","037",,,,"214502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5375,5375,2833,581,0,1523,0,297,141,52.71,10.81,0,28.33,0,5.53,2.62,5375,4939,2576,581,0,1523,0,118,141,436,257,0,0,0,0,179,0,91.89,47.93,10.81,0,28.33,0,2.2,2.62,8.11,4.78,0,0,0,0,3.33,0,3483,39,217,535,1563,846,189,94,1.12,6.23,15.36,44.88,24.29,5.43,2.7,64464,2485,32,2453,1.29,98.71,2717,2390,78,410,459,974,376,63,30,327,87.96,2.87,15.09,16.89,35.85,13.84,2.32,1.1,12.04
"06037214503","14000US06037214503","Census Tract 2145.03","Census Tract 2145.03, Los Angeles County, California","ca","140","00","ACSSF","0004497",,,,,"06","037",,,,"214503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3413,3413,1747,157,3,1049,0,286,171,51.19,4.6,0.09,30.74,0,8.38,5.01,3413,3143,1628,157,3,1027,0,183,145,270,119,0,0,22,0,103,26,92.09,47.7,4.6,0.09,30.09,0,5.36,4.25,7.91,3.49,0,0,0.64,0,3.02,0.76,2504,54,372,513,930,417,151,67,2.16,14.86,20.49,37.14,16.65,6.03,2.68,74712,1545,11,1534,0.71,99.29,1973,1697,130,216,320,353,474,161,43,276,86.01,6.59,10.95,16.22,17.89,24.02,8.16,2.18,13.99
"06037214600","14000US06037214600","Census Tract 2146","Census Tract 2146, Los Angeles County, California","ca","140","00","ACSSF","0004498",,,,,"06","037",,,,"214600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520,2520,2015,39,0,112,0,141,213,79.96,1.55,0,4.44,0,5.6,8.45,2520,2197,1935,26,0,112,0,16,108,323,80,13,0,0,0,125,105,87.18,76.79,1.03,0,4.44,0,0.63,4.29,12.82,3.17,0.52,0,0,0,4.96,4.17,2145,65,127,470,988,265,165,65,3.03,5.92,21.91,46.06,12.35,7.69,3.03,96875,1357,324,1033,23.88,76.12,1708,1382,104,304,146,405,299,105,19,326,80.91,6.09,17.8,8.55,23.71,17.51,6.15,1.11,19.09
"06037214700","14000US06037214700","Census Tract 2147","Census Tract 2147, Los Angeles County, California","ca","140","00","ACSSF","0004499",,,,,"06","037",,,,"214700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2541,2541,2095,105,9,174,13,13,132,82.45,4.13,0.35,6.85,0.51,0.51,5.19,2541,2320,1887,105,9,174,13,0,132,221,208,0,0,0,0,13,0,91.3,74.26,4.13,0.35,6.85,0.51,0,5.19,8.7,8.19,0,0,0,0,0.51,0,2112,72,85,485,778,442,187,63,3.41,4.02,22.96,36.84,20.93,8.85,2.98,105522,1187,476,711,40.1,59.9,1412,1236,99,392,235,228,239,9,34,176,87.54,7.01,27.76,16.64,16.15,16.93,0.64,2.41,12.46
"06037214800","14000US06037214800","Census Tract 2148","Census Tract 2148, Los Angeles County, California","ca","140","00","ACSSF","0004500",,,,,"06","037",,,,"214800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2966,2966,2387,159,7,169,0,113,131,80.48,5.36,0.24,5.7,0,3.81,4.42,2966,2790,2350,159,7,169,0,0,105,176,37,0,0,0,0,113,26,94.07,79.23,5.36,0.24,5.7,0,0,3.54,5.93,1.25,0,0,0,0,3.81,0.88,2516,78,158,356,1352,350,174,48,3.1,6.28,14.15,53.74,13.91,6.92,1.91,106104,1419,361,1058,25.44,74.56,1999,1835,211,321,495,407,325,47,29,164,91.8,10.56,16.06,24.76,20.36,16.26,2.35,1.45,8.2
"06037214901","14000US06037214901","Census Tract 2149.01","Census Tract 2149.01, Los Angeles County, California","ca","140","00","ACSSF","0004501",,,,,"06","037",,,,"214901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3418,3418,2650,24,74,333,0,69,268,77.53,0.7,2.17,9.74,0,2.02,7.84,3418,3131,2475,24,74,333,0,5,220,287,175,0,0,0,0,64,48,91.6,72.41,0.7,2.17,9.74,0,0.15,6.44,8.4,5.12,0,0,0,0,1.87,1.4,3057,215,405,376,1142,371,450,98,7.03,13.25,12.3,37.36,12.14,14.72,3.21,72819,2104,487,1617,23.15,76.85,2140,1739,226,388,464,398,199,62,2,401,81.26,10.56,18.13,21.68,18.6,9.3,2.9,0.09,18.74
"06037214902","14000US06037214902","Census Tract 2149.02","Census Tract 2149.02, Los Angeles County, California","ca","140","00","ACSSF","0004502",,,,,"06","037",,,,"214902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2772,2772,2108,139,0,313,0,22,190,76.05,5.01,0,11.29,0,0.79,6.85,2772,2579,1956,139,0,313,0,0,171,193,152,0,0,0,0,22,19,93.04,70.56,5.01,0,11.29,0,0,6.17,6.96,5.48,0,0,0,0,0.79,0.69,2330,60,147,542,812,294,327,148,2.58,6.31,23.26,34.85,12.62,14.03,6.35,80033,1612,278,1334,17.25,82.75,1739,1537,261,442,302,412,103,17,0,202,88.38,15.01,25.42,17.37,23.69,5.92,0.98,0,11.62
"06037215101","14000US06037215101","Census Tract 2151.01","Census Tract 2151.01, Los Angeles County, California","ca","140","00","ACSSF","0004503",,,,,"06","037",,,,"215101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2851,2851,1757,286,0,422,42,276,68,61.63,10.03,0,14.8,1.47,9.68,2.39,2851,2398,1549,286,0,401,31,71,60,453,208,0,0,21,11,205,8,84.11,54.33,10.03,0,14.07,1.09,2.49,2.1,15.89,7.3,0,0,0.74,0.39,7.19,0.28,2371,12,143,340,1401,364,87,24,0.51,6.03,14.34,59.09,15.35,3.67,1.01,64269,1674,121,1553,7.23,92.77,1931,1727,103,420,198,596,269,105,36,204,89.44,5.33,21.75,10.25,30.86,13.93,5.44,1.86,10.56
"06037215102","14000US06037215102","Census Tract 2151.02","Census Tract 2151.02, Los Angeles County, California","ca","140","00","ACSSF","0004504",,,,,"06","037",,,,"215102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3025,3025,2161,66,16,462,0,187,133,71.44,2.18,0.53,15.27,0,6.18,4.4,3025,2505,1917,54,0,462,0,7,65,520,244,12,16,0,0,180,68,82.81,63.37,1.79,0,15.27,0,0.23,2.15,17.19,8.07,0.4,0.53,0,0,5.95,2.25,2642,32,157,696,994,510,187,66,1.21,5.94,26.34,37.62,19.3,7.08,2.5,65000,1946,12,1934,0.62,99.38,2279,1990,74,613,303,630,299,43,28,289,87.32,3.25,26.9,13.3,27.64,13.12,1.89,1.23,12.68
"06037216100","14000US06037216100","Census Tract 2161","Census Tract 2161, Los Angeles County, California","ca","140","00","ACSSF","0004505",,,,,"06","037",,,,"216100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2261,2261,1262,374,0,445,0,92,88,55.82,16.54,0,19.68,0,4.07,3.89,2261,2075,1171,374,0,445,0,10,75,186,91,0,0,0,0,82,13,91.77,51.79,16.54,0,19.68,0,0.44,3.32,8.23,4.02,0,0,0,0,3.63,0.57,1828,45,108,379,884,219,157,36,2.46,5.91,20.73,48.36,11.98,8.59,1.97,100781,995,591,404,59.4,40.6,1256,1087,78,137,388,299,159,19,7,169,86.54,6.21,10.91,30.89,23.81,12.66,1.51,0.56,13.46
"06037216200","14000US06037216200","Census Tract 2162","Census Tract 2162, Los Angeles County, California","ca","140","00","ACSSF","0004506",,,,,"06","037",,,,"216200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5494,5494,2358,1184,19,819,67,695,352,42.92,21.55,0.35,14.91,1.22,12.65,6.41,5494,4494,2104,1073,0,819,67,133,298,1000,254,111,19,0,0,562,54,81.8,38.3,19.53,0,14.91,1.22,2.42,5.42,18.2,4.62,2.02,0.35,0,0,10.23,0.98,4295,426,254,1097,1340,716,354,108,9.92,5.91,25.54,31.2,16.67,8.24,2.51,95707,2669,650,2019,24.35,75.65,3624,3260,177,690,671,908,566,218,30,364,89.96,4.88,19.04,18.52,25.06,15.62,6.02,0.83,10.04
"06037216300","14000US06037216300","Census Tract 2163","Census Tract 2163, Los Angeles County, California","ca","140","00","ACSSF","0004507",,,,,"06","037",,,,"216300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4952,4952,3124,660,4,669,36,269,190,63.09,13.33,0.08,13.51,0.73,5.43,3.84,4952,4491,2950,645,4,669,36,17,170,461,174,15,0,0,0,252,20,90.69,59.57,13.03,0.08,13.51,0.73,0.34,3.43,9.31,3.51,0.3,0,0,0,5.09,0.4,3958,171,310,523,2007,546,216,185,4.32,7.83,13.21,50.71,13.79,5.46,4.67,91328,2285,805,1480,35.23,64.77,3007,2750,192,585,452,807,516,164,34,257,91.45,6.39,19.45,15.03,26.84,17.16,5.45,1.13,8.55
"06037216401","14000US06037216401","Census Tract 2164.01","Census Tract 2164.01, Los Angeles County, California","ca","140","00","ACSSF","0004508",,,,,"06","037",,,,"216401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3920,3920,3175,213,0,313,0,99,120,80.99,5.43,0,7.98,0,2.53,3.06,3920,3704,3072,213,0,301,0,0,118,216,103,0,0,12,0,99,2,94.49,78.37,5.43,0,7.68,0,0,3.01,5.51,2.63,0,0,0.31,0,2.53,0.05,3087,219,517,611,1122,335,158,125,7.09,16.75,19.79,36.35,10.85,5.12,4.05,50208,1940,238,1702,12.27,87.73,2277,2160,172,683,375,518,213,117,82,117,94.86,7.55,30,16.47,22.75,9.35,5.14,3.6,5.14
"06037216402","14000US06037216402","Census Tract 2164.02","Census Tract 2164.02, Los Angeles County, California","ca","140","00","ACSSF","0004509",,,,,"06","037",,,,"216402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2757,2757,2023,31,0,423,0,94,186,73.38,1.12,0,15.34,0,3.41,6.75,2757,2537,1897,31,0,423,0,0,186,220,126,0,0,0,0,94,0,92.02,68.81,1.12,0,15.34,0,0,6.75,7.98,4.57,0,0,0,0,3.41,0,2351,133,470,464,873,285,61,65,5.66,19.99,19.74,37.13,12.12,2.59,2.76,69063,1314,206,1108,15.68,84.32,1569,1510,82,361,309,436,260,62,0,59,96.24,5.23,23.01,19.69,27.79,16.57,3.95,0,3.76
"06037216700","14000US06037216700","Census Tract 2167","Census Tract 2167, Los Angeles County, California","ca","140","00","ACSSF","0004510",,,,,"06","037",,,,"216700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3882,3882,1670,1086,0,336,0,468,322,43.02,27.98,0,8.66,0,12.06,8.29,3882,2995,1347,1086,0,336,0,25,201,887,323,0,0,0,0,443,121,77.15,34.7,27.98,0,8.66,0,0.64,5.18,22.85,8.32,0,0,0,0,11.41,3.12,2992,242,343,970,948,256,172,61,8.09,11.46,32.42,31.68,8.56,5.75,2.04,69750,1623,587,1036,36.17,63.83,2222,2134,222,460,450,510,323,126,43,88,96.04,9.99,20.7,20.25,22.95,14.54,5.67,1.94,3.96
"06037216800","14000US06037216800","Census Tract 2168","Census Tract 2168, Los Angeles County, California","ca","140","00","ACSSF","0004511",,,,,"06","037",,,,"216800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3191,3191,2168,236,0,298,27,153,309,67.94,7.4,0,9.34,0.85,4.79,9.68,3191,2731,1950,220,0,298,13,10,240,460,218,16,0,0,14,143,69,85.58,61.11,6.89,0,9.34,0.41,0.31,7.52,14.42,6.83,0.5,0,0,0.44,4.48,2.16,2320,128,254,463,809,385,216,65,5.52,10.95,19.96,34.87,16.59,9.31,2.8,86895,1361,517,844,37.99,62.01,1804,1479,65,506,212,333,312,43,8,325,81.98,3.6,28.05,11.75,18.46,17.29,2.38,0.44,18.02
"06037216900","14000US06037216900","Census Tract 2169","Census Tract 2169, Los Angeles County, California","ca","140","00","ACSSF","0004512",,,,,"06","037",,,,"216900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100,5100,1921,1391,313,522,0,795,158,37.67,27.27,6.14,10.24,0,15.59,3.1,5100,3657,1655,1363,4,487,0,0,148,1443,266,28,309,35,0,795,10,71.71,32.45,26.73,0.08,9.55,0,0,2.9,28.29,5.22,0.55,6.06,0.69,0,15.59,0.2,4289,496,430,998,1310,633,317,105,11.56,10.03,23.27,30.54,14.76,7.39,2.45,69968,2547,1012,1535,39.73,60.27,2878,2700,29,694,903,463,554,7,50,178,93.82,1.01,24.11,31.38,16.09,19.25,0.24,1.74,6.18
